"name","command","attribute","endpoint","destination-id"
"totalvolatileorganiccompoundsconcentrationmeasurement","force-write","level-value","3","2"
"totalvolatileorganiccompoundsconcentrationmeasurement","force-write","generated-command-list","3","2"
"totalvolatileorganiccompoundsconcentrationmeasurement","force-write","accepted-command-list","3","2"
"totalvolatileorganiccompoundsconcentrationmeasurement","force-write","event-list","3","2"
"totalvolatileorganiccompoundsconcentrationmeasurement","force-write","attribute-list","3","2"
"totalvolatileorganiccompoundsconcentrationmeasurement","force-write","feature-map","3","2"
"totalvolatileorganiccompoundsconcentrationmeasurement","force-write","cluster-revision","3","2"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe-by-id","","5","4"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","measured-value","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","min-measured-value","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","max-measured-value","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","peak-measured-value","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","peak-measured-value-window","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","average-measured-value","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","average-measured-value-window","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","uncertainty","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","measurement-unit","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","measurement-medium","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","level-value","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","generated-command-list","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","accepted-command-list","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","event-list","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","attribute-list","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","feature-map","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe","cluster-revision","4","3"
"totalvolatileorganiccompoundsconcentrationmeasurement","read-event-by-id","","3","2"
"totalvolatileorganiccompoundsconcentrationmeasurement","subscribe-event-by-id","","5","4"
"unitlocalization","command-by-id","","4","3"
"unitlocalization","read-by-id","","3","2"
"unitlocalization","read","temperature-unit","2","1"
"unitlocalization","read","generated-command-list","2","1"
"unitlocalization","read","accepted-command-list","2","1"
"unitlocalization","read","event-list","2","1"
"unitlocalization","read","attribute-list","2","1"
"unitlocalization","read","feature-map","2","1"
"unitlocalization","read","cluster-revision","2","1"
"unitlocalization","write-by-id","","4","3"
"unitlocalization","write","temperature-unit","3","2"
"unitlocalization","force-write","generated-command-list","3","2"
"unitlocalization","force-write","accepted-command-list","3","2"
"unitlocalization","force-write","event-list","3","2"
"unitlocalization","force-write","attribute-list","3","2"
"unitlocalization","force-write","feature-map","3","2"
"unitlocalization","force-write","cluster-revision","3","2"
"unitlocalization","subscribe-by-id","","5","4"
"unitlocalization","subscribe","temperature-unit","4","3"
"unitlocalization","subscribe","generated-command-list","4","3"
"unitlocalization","subscribe","accepted-command-list","4","3"
"unitlocalization","subscribe","event-list","4","3"
"unitlocalization","subscribe","attribute-list","4","3"
"unitlocalization","subscribe","feature-map","4","3"
"unitlocalization","subscribe","cluster-revision","4","3"
"unitlocalization","read-event-by-id","","3","2"
"unitlocalization","subscribe-event-by-id","","5","4"
"unittesting","command-by-id","","4","3"
"unittesting","test","","2","1"
"unittesting","test-not-handled","","2","1"
"unittesting","test-specific","","2","1"
"unittesting","test-unknown-command","","2","1"
"unittesting","test-add-arguments","","4","3"
"unittesting","test-simple-argument-request","","3","2"
"unittesting","test-struct-array-argument-request","","8","7"
"unittesting","test-struct-argument-request","","3","2"
"unittesting","test-nested-struct-argument-request","","3","2"
"unittesting","test-list-struct-argument-request","","3","2"
"unittesting","test-list-int8uargument-request","","3","2"
"unittesting","test-nested-struct-list-argument-request","","3","2"
"unittesting","test-list-nested-struct-list-argument-request","","3","2"
"unittesting","test-list-int8ureverse-request","","3","2"
"unittesting","test-enums-request","","4","3"
"unittesting","test-nullable-optional-request","","2","1"
"unittesting","test-complex-nullable-optional-request","","6","5"
"unittesting","simple-struct-echo-request","","3","2"
"unittesting","timed-invoke-request","","2","1"
"unittesting","test-simple-optional-argument-request","","2","1"
"unittesting","test-emit-test-event-request","","5","4"
"unittesting","test-emit-test-fabric-scoped-event-request","","3","2"
"unittesting","test-batch-helper-request","","5","4"
"unittesting","test-second-batch-helper-request","","5","4"
"unittesting","test-different-vendor-mei-request","","3","2"
"unittesting","read-by-id","","3","2"
"unittesting","read","boolean","2","1"
"unittesting","read","bitmap8","2","1"
"unittesting","read","bitmap16","2","1"
"unittesting","read","bitmap32","2","1"
"unittesting","read","bitmap64","2","1"
"unittesting","read","int8u","2","1"
"unittesting","read","int16u","2","1"
"unittesting","read","int24u","2","1"
"unittesting","read","int32u","2","1"
"unittesting","read","int40u","2","1"
"unittesting","read","int48u","2","1"
"unittesting","read","int56u","2","1"
"unittesting","read","int64u","2","1"
"unittesting","read","int8s","2","1"
"unittesting","read","int16s","2","1"
"unittesting","read","int24s","2","1"
"unittesting","read","int32s","2","1"
"unittesting","read","int40s","2","1"
"unittesting","read","int48s","2","1"
"unittesting","read","int56s","2","1"
"unittesting","read","int64s","2","1"
"unittesting","read","enum8","2","1"
"unittesting","read","enum16","2","1"
"unittesting","read","float-single","2","1"
"unittesting","read","float-double","2","1"
"unittesting","read","octet-string","2","1"
"unittesting","read","list-int8u","2","1"
"unittesting","read","list-octet-string","2","1"
"unittesting","read","list-struct-octet-string","2","1"
"unittesting","read","long-octet-string","2","1"
"unittesting","read","char-string","2","1"
"unittesting","read","long-char-string","2","1"
"unittesting","read","epoch-us","2","1"
"unittesting","read","epoch-s","2","1"
"unittesting","read","vendor-id","2","1"
"unittesting","read","list-nullables-and-optionals-struct","2","1"
"unittesting","read","enum-attr","2","1"
"unittesting","read","struct-attr","2","1"
"unittesting","read","range-restricted-int8u","2","1"
"unittesting","read","range-restricted-int8s","2","1"
"unittesting","read","range-restricted-int16u","2","1"
"unittesting","read","range-restricted-int16s","2","1"
"unittesting","read","list-long-octet-string","2","1"
"unittesting","read","list-fabric-scoped","2","1"
"unittesting","read","timed-write-boolean","2","1"
"unittesting","read","general-error-boolean","2","1"
"unittesting","read","cluster-error-boolean","2","1"
"unittesting","read","unsupported","2","1"
"unittesting","read","nullable-boolean","2","1"
"unittesting","read","nullable-bitmap8","2","1"
"unittesting","read","nullable-bitmap16","2","1"
"unittesting","read","nullable-bitmap32","2","1"
"unittesting","read","nullable-bitmap64","2","1"
"unittesting","read","nullable-int8u","2","1"
"unittesting","read","nullable-int16u","2","1"
"unittesting","read","nullable-int24u","2","1"
"unittesting","read","nullable-int32u","2","1"
"unittesting","read","nullable-int40u","2","1"
"unittesting","read","nullable-int48u","2","1"
"unittesting","read","nullable-int56u","2","1"
"unittesting","read","nullable-int64u","2","1"
"unittesting","read","nullable-int8s","2","1"
"unittesting","read","nullable-int16s","2","1"
"unittesting","read","nullable-int24s","2","1"
"unittesting","read","nullable-int32s","2","1"
"unittesting","read","nullable-int40s","2","1"
"unittesting","read","nullable-int48s","2","1"
"unittesting","read","nullable-int56s","2","1"
"unittesting","read","nullable-int64s","2","1"
"unittesting","read","nullable-enum8","2","1"
"unittesting","read","nullable-enum16","2","1"
"unittesting","read","nullable-float-single","2","1"
"unittesting","read","nullable-float-double","2","1"
"unittesting","read","nullable-octet-string","2","1"
"unittesting","read","nullable-char-string","2","1"
"unittesting","read","nullable-enum-attr","2","1"
"unittesting","read","nullable-struct","2","1"
"unittesting","read","nullable-range-restricted-int8u","2","1"
"unittesting","read","nullable-range-restricted-int8s","2","1"
"unittesting","read","nullable-range-restricted-int16u","2","1"
"unittesting","read","nullable-range-restricted-int16s","2","1"
"unittesting","read","write-only-int8u","2","1"
"unittesting","read","generated-command-list","2","1"
"unittesting","read","accepted-command-list","2","1"
"unittesting","read","event-list","2","1"
"unittesting","read","attribute-list","2","1"
"unittesting","read","feature-map","2","1"
"unittesting","read","cluster-revision","2","1"
"unittesting","read","mei-int8u","2","1"
"unittesting","write-by-id","","4","3"
"unittesting","write","boolean","3","2"
"unittesting","write","bitmap8","3","2"
"unittesting","write","bitmap16","3","2"
"unittesting","write","bitmap32","3","2"
"unittesting","write","bitmap64","3","2"
"unittesting","write","int8u","3","2"
"unittesting","write","int16u","3","2"
"unittesting","write","int24u","3","2"
"unittesting","write","int32u","3","2"
"unittesting","write","int40u","3","2"
"unittesting","write","int48u","3","2"
"unittesting","write","int56u","3","2"
"unittesting","write","int64u","3","2"
"unittesting","write","int8s","3","2"
"unittesting","write","int16s","3","2"
"unittesting","write","int24s","3","2"
"unittesting","write","int32s","3","2"
"unittesting","write","int40s","3","2"
"unittesting","write","int48s","3","2"
"unittesting","write","int56s","3","2"
"unittesting","write","int64s","3","2"
"unittesting","write","enum8","3","2"
"unittesting","write","enum16","3","2"
"unittesting","write","float-single","3","2"
"unittesting","write","float-double","3","2"
"unittesting","write","octet-string","3","2"
"unittesting","write","list-int8u","3","2"
"unittesting","write","list-octet-string","3","2"
"unittesting","write","list-struct-octet-string","3","2"
"unittesting","write","long-octet-string","3","2"
"unittesting","write","char-string","3","2"
"unittesting","write","long-char-string","3","2"
"unittesting","write","epoch-us","3","2"
"unittesting","write","epoch-s","3","2"
"unittesting","write","vendor-id","3","2"
"unittesting","write","list-nullables-and-optionals-struct","3","2"
"unittesting","write","enum-attr","3","2"
"unittesting","write","struct-attr","3","2"
"unittesting","write","range-restricted-int8u","3","2"
"unittesting","write","range-restricted-int8s","3","2"
"unittesting","write","range-restricted-int16u","3","2"
"unittesting","write","range-restricted-int16s","3","2"
"unittesting","write","list-long-octet-string","3","2"
"unittesting","write","list-fabric-scoped","3","2"
"unittesting","write","timed-write-boolean","3","2"
"unittesting","write","general-error-boolean","3","2"
"unittesting","write","cluster-error-boolean","3","2"
"unittesting","write","unsupported","3","2"
"unittesting","write","nullable-boolean","3","2"
"unittesting","write","nullable-bitmap8","3","2"
"unittesting","write","nullable-bitmap16","3","2"
"unittesting","write","nullable-bitmap32","3","2"
"unittesting","write","nullable-bitmap64","3","2"
"unittesting","write","nullable-int8u","3","2"
"unittesting","write","nullable-int16u","3","2"
"unittesting","write","nullable-int24u","3","2"
"unittesting","write","nullable-int32u","3","2"
"unittesting","write","nullable-int40u","3","2"
"unittesting","write","nullable-int48u","3","2"
"unittesting","write","nullable-int56u","3","2"
"unittesting","write","nullable-int64u","3","2"
"unittesting","write","nullable-int8s","3","2"
"unittesting","write","nullable-int16s","3","2"
"unittesting","write","nullable-int24s","3","2"
"unittesting","write","nullable-int32s","3","2"
"unittesting","write","nullable-int40s","3","2"
"unittesting","write","nullable-int48s","3","2"
"unittesting","write","nullable-int56s","3","2"
"unittesting","write","nullable-int64s","3","2"
"unittesting","write","nullable-enum8","3","2"
"unittesting","write","nullable-enum16","3","2"
"unittesting","write","nullable-float-single","3","2"
"unittesting","write","nullable-float-double","3","2"
"unittesting","write","nullable-octet-string","3","2"
"unittesting","write","nullable-char-string","3","2"
"unittesting","write","nullable-enum-attr","3","2"
"unittesting","write","nullable-struct","3","2"
"unittesting","write","nullable-range-restricted-int8u","3","2"
"unittesting","write","nullable-range-restricted-int8s","3","2"
"unittesting","write","nullable-range-restricted-int16u","3","2"
"unittesting","write","nullable-range-restricted-int16s","3","2"
"unittesting","write","write-only-int8u","3","2"
"unittesting","write","mei-int8u","3","2"
"unittesting","force-write","generated-command-list","3","2"
"unittesting","force-write","accepted-command-list","3","2"
"unittesting","force-write","event-list","3","2"
"unittesting","force-write","attribute-list","3","2"
"unittesting","force-write","feature-map","3","2"
"unittesting","force-write","cluster-revision","3","2"
"unittesting","subscribe-by-id","","5","4"
"unittesting","subscribe","boolean","4","3"
"unittesting","subscribe","bitmap8","4","3"
"unittesting","subscribe","bitmap16","4","3"
"unittesting","subscribe","bitmap32","4","3"
"unittesting","subscribe","bitmap64","4","3"
"unittesting","subscribe","int8u","4","3"
"unittesting","subscribe","int16u","4","3"
"unittesting","subscribe","int24u","4","3"
"unittesting","subscribe","int32u","4","3"
"unittesting","subscribe","int40u","4","3"
"unittesting","subscribe","int48u","4","3"
"unittesting","subscribe","int56u","4","3"
"unittesting","subscribe","int64u","4","3"
"unittesting","subscribe","int8s","4","3"
"unittesting","subscribe","int16s","4","3"
"unittesting","subscribe","int24s","4","3"
"unittesting","subscribe","int32s","4","3"
"unittesting","subscribe","int40s","4","3"
"unittesting","subscribe","int48s","4","3"
"unittesting","subscribe","int56s","4","3"
"unittesting","subscribe","int64s","4","3"
"unittesting","subscribe","enum8","4","3"
"unittesting","subscribe","enum16","4","3"
"unittesting","subscribe","float-single","4","3"
"unittesting","subscribe","float-double","4","3"
"unittesting","subscribe","octet-string","4","3"
"unittesting","subscribe","list-int8u","4","3"
"unittesting","subscribe","list-octet-string","4","3"
"unittesting","subscribe","list-struct-octet-string","4","3"
"unittesting","subscribe","long-octet-string","4","3"
"unittesting","subscribe","char-string","4","3"
"unittesting","subscribe","long-char-string","4","3"
"unittesting","subscribe","epoch-us","4","3"
"unittesting","subscribe","epoch-s","4","3"
"unittesting","subscribe","vendor-id","4","3"
"unittesting","subscribe","list-nullables-and-optionals-struct","4","3"
"unittesting","subscribe","enum-attr","4","3"
"unittesting","subscribe","struct-attr","4","3"
"unittesting","subscribe","range-restricted-int8u","4","3"
"unittesting","subscribe","range-restricted-int8s","4","3"
"unittesting","subscribe","range-restricted-int16u","4","3"
"unittesting","subscribe","range-restricted-int16s","4","3"
"unittesting","subscribe","list-long-octet-string","4","3"
"unittesting","subscribe","list-fabric-scoped","4","3"
"unittesting","subscribe","timed-write-boolean","4","3"
"unittesting","subscribe","general-error-boolean","4","3"
"unittesting","subscribe","cluster-error-boolean","4","3"
"unittesting","subscribe","unsupported","4","3"
"unittesting","subscribe","nullable-boolean","4","3"
"unittesting","subscribe","nullable-bitmap8","4","3"
"unittesting","subscribe","nullable-bitmap16","4","3"
"unittesting","subscribe","nullable-bitmap32","4","3"
"unittesting","subscribe","nullable-bitmap64","4","3"
"unittesting","subscribe","nullable-int8u","4","3"
"unittesting","subscribe","nullable-int16u","4","3"
"unittesting","subscribe","nullable-int24u","4","3"
"unittesting","subscribe","nullable-int32u","4","3"
"unittesting","subscribe","nullable-int40u","4","3"
"unittesting","subscribe","nullable-int48u","4","3"
"unittesting","subscribe","nullable-int56u","4","3"
"unittesting","subscribe","nullable-int64u","4","3"
"unittesting","subscribe","nullable-int8s","4","3"
"unittesting","subscribe","nullable-int16s","4","3"
"unittesting","subscribe","nullable-int24s","4","3"
"unittesting","subscribe","nullable-int32s","4","3"
"unittesting","subscribe","nullable-int40s","4","3"
"unittesting","subscribe","nullable-int48s","4","3"
"unittesting","subscribe","nullable-int56s","4","3"
"unittesting","subscribe","nullable-int64s","4","3"
"unittesting","subscribe","nullable-enum8","4","3"
"unittesting","subscribe","nullable-enum16","4","3"
"unittesting","subscribe","nullable-float-single","4","3"
"unittesting","subscribe","nullable-float-double","4","3"
"unittesting","subscribe","nullable-octet-string","4","3"
"unittesting","subscribe","nullable-char-string","4","3"
"unittesting","subscribe","nullable-enum-attr","4","3"
"unittesting","subscribe","nullable-struct","4","3"
"unittesting","subscribe","nullable-range-restricted-int8u","4","3"
"unittesting","subscribe","nullable-range-restricted-int8s","4","3"
"unittesting","subscribe","nullable-range-restricted-int16u","4","3"
"unittesting","subscribe","nullable-range-restricted-int16s","4","3"
"unittesting","subscribe","write-only-int8u","4","3"
"unittesting","subscribe","generated-command-list","4","3"
"unittesting","subscribe","accepted-command-list","4","3"
"unittesting","subscribe","event-list","4","3"
"unittesting","subscribe","attribute-list","4","3"
"unittesting","subscribe","feature-map","4","3"
"unittesting","subscribe","cluster-revision","4","3"
"unittesting","subscribe","mei-int8u","4","3"
"unittesting","read-event-by-id","","3","2"
"unittesting","subscribe-event-by-id","","5","4"
"userlabel","command-by-id","","4","3"
"userlabel","read-by-id","","3","2"
"userlabel","read","label-list","2","1"
"userlabel","read","generated-command-list","2","1"
"userlabel","read","accepted-command-list","2","1"
"userlabel","read","event-list","2","1"
"userlabel","read","attribute-list","2","1"
"userlabel","read","feature-map","2","1"
"userlabel","read","cluster-revision","2","1"
"userlabel","write-by-id","","4","3"
"userlabel","write","label-list","3","2"
"userlabel","force-write","generated-command-list","3","2"
"userlabel","force-write","accepted-command-list","3","2"
"userlabel","force-write","event-list","3","2"
"userlabel","force-write","attribute-list","3","2"
"userlabel","force-write","feature-map","3","2"
"userlabel","force-write","cluster-revision","3","2"
"userlabel","subscribe-by-id","","5","4"
"userlabel","subscribe","label-list","4","3"
"userlabel","subscribe","generated-command-list","4","3"
"userlabel","subscribe","accepted-command-list","4","3"
"userlabel","subscribe","event-list","4","3"
"userlabel","subscribe","attribute-list","4","3"
"userlabel","subscribe","feature-map","4","3"
"userlabel","subscribe","cluster-revision","4","3"
"userlabel","read-event-by-id","","3","2"
"userlabel","subscribe-event-by-id","","5","4"
"valveconfigurationandcontrol","command-by-id","","4","3"
"valveconfigurationandcontrol","open","","2","1"
"valveconfigurationandcontrol","close","","2","1"
"valveconfigurationandcontrol","read-by-id","","3","2"
"valveconfigurationandcontrol","read","open-duration","2","1"
"valveconfigurationandcontrol","read","default-open-duration","2","1"
"valveconfigurationandcontrol","read","auto-close-time","2","1"
"valveconfigurationandcontrol","read","remaining-duration","2","1"
"valveconfigurationandcontrol","read","current-state","2","1"
"valveconfigurationandcontrol","read","target-state","2","1"
"valveconfigurationandcontrol","read","current-level","2","1"
"valveconfigurationandcontrol","read","target-level","2","1"
"valveconfigurationandcontrol","read","default-open-level","2","1"
"valveconfigurationandcontrol","read","valve-fault","2","1"
"valveconfigurationandcontrol","read","level-step","2","1"
"valveconfigurationandcontrol","read","generated-command-list","2","1"
"valveconfigurationandcontrol","read","accepted-command-list","2","1"
"valveconfigurationandcontrol","read","event-list","2","1"
"valveconfigurationandcontrol","read","attribute-list","2","1"
"valveconfigurationandcontrol","read","feature-map","2","1"
"valveconfigurationandcontrol","read","cluster-revision","2","1"
"valveconfigurationandcontrol","write-by-id","","4","3"
"valveconfigurationandcontrol","force-write","open-duration","3","2"
"valveconfigurationandcontrol","force-write","auto-close-time","3","2"
"valveconfigurationandcontrol","force-write","remaining-duration","3","2"
"valveconfigurationandcontrol","force-write","current-state","3","2"
"valveconfigurationandcontrol","force-write","target-state","3","2"
"valveconfigurationandcontrol","force-write","current-level","3","2"
"valveconfigurationandcontrol","force-write","target-level","3","2"
"valveconfigurationandcontrol","force-write","valve-fault","3","2"
"valveconfigurationandcontrol","force-write","level-step","3","2"
"valveconfigurationandcontrol","force-write","generated-command-list","3","2"
"valveconfigurationandcontrol","force-write","accepted-command-list","3","2"
"valveconfigurationandcontrol","force-write","event-list","3","2"
"valveconfigurationandcontrol","force-write","attribute-list","3","2"
"valveconfigurationandcontrol","force-write","feature-map","3","2"
"valveconfigurationandcontrol","force-write","cluster-revision","3","2"
"valveconfigurationandcontrol","write","default-open-duration","3","2"
"valveconfigurationandcontrol","write","default-open-level","3","2"
"valveconfigurationandcontrol","subscribe-by-id","","5","4"
"valveconfigurationandcontrol","subscribe","open-duration","4","3"
"valveconfigurationandcontrol","subscribe","default-open-duration","4","3"
"valveconfigurationandcontrol","subscribe","auto-close-time","4","3"
"valveconfigurationandcontrol","subscribe","remaining-duration","4","3"
"valveconfigurationandcontrol","subscribe","current-state","4","3"
"valveconfigurationandcontrol","subscribe","target-state","4","3"
"valveconfigurationandcontrol","subscribe","current-level","4","3"
"valveconfigurationandcontrol","subscribe","target-level","4","3"
"valveconfigurationandcontrol","subscribe","default-open-level","4","3"
"valveconfigurationandcontrol","subscribe","valve-fault","4","3"
"valveconfigurationandcontrol","subscribe","level-step","4","3"
"valveconfigurationandcontrol","subscribe","generated-command-list","4","3"
"valveconfigurationandcontrol","subscribe","accepted-command-list","4","3"
"valveconfigurationandcontrol","subscribe","event-list","4","3"
"valveconfigurationandcontrol","subscribe","attribute-list","4","3"
"valveconfigurationandcontrol","subscribe","feature-map","4","3"
"valveconfigurationandcontrol","subscribe","cluster-revision","4","3"
"valveconfigurationandcontrol","read-event-by-id","","3","2"
"valveconfigurationandcontrol","subscribe-event-by-id","","5","4"
"wakeonlan","command-by-id","","4","3"
"wakeonlan","read-by-id","","3","2"
"wakeonlan","read","macaddress","2","1"
"wakeonlan","read","link-local-address","2","1"
"wakeonlan","read","generated-command-list","2","1"
"wakeonlan","read","accepted-command-list","2","1"
"wakeonlan","read","event-list","2","1"
"wakeonlan","read","attribute-list","2","1"
"wakeonlan","read","feature-map","2","1"
"wakeonlan","read","cluster-revision","2","1"
"wakeonlan","write-by-id","","4","3"
"wakeonlan","force-write","macaddress","3","2"
"wakeonlan","force-write","link-local-address","3","2"
"wakeonlan","force-write","generated-command-list","3","2"
"wakeonlan","force-write","accepted-command-list","3","2"
"wakeonlan","force-write","event-list","3","2"
"wakeonlan","force-write","attribute-list","3","2"
"wakeonlan","force-write","feature-map","3","2"
"wakeonlan","force-write","cluster-revision","3","2"
"wakeonlan","subscribe-by-id","","5","4"
"wakeonlan","subscribe","macaddress","4","3"
"wakeonlan","subscribe","link-local-address","4","3"
"wakeonlan","subscribe","generated-command-list","4","3"
"wakeonlan","subscribe","accepted-command-list","4","3"
"wakeonlan","subscribe","event-list","4","3"
"wakeonlan","subscribe","attribute-list","4","3"
"wakeonlan","subscribe","feature-map","4","3"
"wakeonlan","subscribe","cluster-revision","4","3"
"wakeonlan","read-event-by-id","","3","2"
"wakeonlan","subscribe-event-by-id","","5","4"
"wifinetworkdiagnostics","command-by-id","","4","3"
"wifinetworkdiagnostics","reset-counts","","2","1"
"wifinetworkdiagnostics","read-by-id","","3","2"
"wifinetworkdiagnostics","read","bssid","2","1"
"wifinetworkdiagnostics","read","security-type","2","1"
"wifinetworkdiagnostics","read","wi-fi-version","2","1"
"wifinetworkdiagnostics","read","channel-number","2","1"
"wifinetworkdiagnostics","read","rssi","2","1"
"wifinetworkdiagnostics","read","beacon-lost-count","2","1"
"wifinetworkdiagnostics","read","beacon-rx-count","2","1"
"wifinetworkdiagnostics","read","packet-multicast-rx-count","2","1"
"wifinetworkdiagnostics","read","packet-multicast-tx-count","2","1"
"wifinetworkdiagnostics","read","packet-unicast-rx-count","2","1"
"wifinetworkdiagnostics","read","packet-unicast-tx-count","2","1"
"wifinetworkdiagnostics","read","current-max-rate","2","1"
"wifinetworkdiagnostics","read","overrun-count","2","1"
"wifinetworkdiagnostics","read","generated-command-list","2","1"
"wifinetworkdiagnostics","read","accepted-command-list","2","1"
"wifinetworkdiagnostics","read","event-list","2","1"
"wifinetworkdiagnostics","read","attribute-list","2","1"
"wifinetworkdiagnostics","read","feature-map","2","1"
"wifinetworkdiagnostics","read","cluster-revision","2","1"
"wifinetworkdiagnostics","write-by-id","","4","3"
"wifinetworkdiagnostics","force-write","bssid","3","2"
"wifinetworkdiagnostics","force-write","security-type","3","2"
"wifinetworkdiagnostics","force-write","wi-fi-version","3","2"
"wifinetworkdiagnostics","force-write","channel-number","3","2"
"wifinetworkdiagnostics","force-write","rssi","3","2"
"wifinetworkdiagnostics","force-write","beacon-lost-count","3","2"
"wifinetworkdiagnostics","force-write","beacon-rx-count","3","2"
"wifinetworkdiagnostics","force-write","packet-multicast-rx-count","3","2"
"wifinetworkdiagnostics","force-write","packet-multicast-tx-count","3","2"
"wifinetworkdiagnostics","force-write","packet-unicast-rx-count","3","2"
"wifinetworkdiagnostics","force-write","packet-unicast-tx-count","3","2"
"wifinetworkdiagnostics","force-write","current-max-rate","3","2"
"wifinetworkdiagnostics","force-write","overrun-count","3","2"
"wifinetworkdiagnostics","force-write","generated-command-list","3","2"
"wifinetworkdiagnostics","force-write","accepted-command-list","3","2"
"wifinetworkdiagnostics","force-write","event-list","3","2"
"wifinetworkdiagnostics","force-write","attribute-list","3","2"
"wifinetworkdiagnostics","force-write","feature-map","3","2"
"wifinetworkdiagnostics","force-write","cluster-revision","3","2"
"wifinetworkdiagnostics","subscribe-by-id","","5","4"
"wifinetworkdiagnostics","subscribe","bssid","4","3"
"wifinetworkdiagnostics","subscribe","security-type","4","3"
"wifinetworkdiagnostics","subscribe","wi-fi-version","4","3"
"wifinetworkdiagnostics","subscribe","channel-number","4","3"
"wifinetworkdiagnostics","subscribe","rssi","4","3"
"wifinetworkdiagnostics","subscribe","beacon-lost-count","4","3"
"wifinetworkdiagnostics","subscribe","beacon-rx-count","4","3"
"wifinetworkdiagnostics","subscribe","packet-multicast-rx-count","4","3"
"wifinetworkdiagnostics","subscribe","packet-multicast-tx-count","4","3"
"wifinetworkdiagnostics","subscribe","packet-unicast-rx-count","4","3"
"wifinetworkdiagnostics","subscribe","packet-unicast-tx-count","4","3"
"wifinetworkdiagnostics","subscribe","current-max-rate","4","3"
"wifinetworkdiagnostics","subscribe","overrun-count","4","3"
"wifinetworkdiagnostics","subscribe","generated-command-list","4","3"
"wifinetworkdiagnostics","subscribe","accepted-command-list","4","3"
"wifinetworkdiagnostics","subscribe","event-list","4","3"
"wifinetworkdiagnostics","subscribe","attribute-list","4","3"
"wifinetworkdiagnostics","subscribe","feature-map","4","3"
"wifinetworkdiagnostics","subscribe","cluster-revision","4","3"
"wifinetworkdiagnostics","read-event-by-id","","3","2"
"wifinetworkdiagnostics","subscribe-event-by-id","","5","4"
"windowcovering","command-by-id","","4","3"
"windowcovering","up-or-open","","2","1"
"windowcovering","down-or-close","","2","1"
"windowcovering","stop-motion","","2","1"
"windowcovering","go-to-lift-value","","3","2"
"windowcovering","go-to-lift-percentage","","3","2"
"windowcovering","go-to-tilt-value","","3","2"
"windowcovering","go-to-tilt-percentage","","3","2"
"windowcovering","read-by-id","","3","2"
"windowcovering","read","type","2","1"
"windowcovering","read","physical-closed-limit-lift","2","1"
"windowcovering","read","physical-closed-limit-tilt","2","1"
"windowcovering","read","current-position-lift","2","1"
"windowcovering","read","current-position-tilt","2","1"
"windowcovering","read","number-of-actuations-lift","2","1"
"windowcovering","read","number-of-actuations-tilt","2","1"
"windowcovering","read","config-status","2","1"
"windowcovering","read","current-position-lift-percentage","2","1"
"windowcovering","read","current-position-tilt-percentage","2","1"
"windowcovering","read","operational-status","2","1"
"windowcovering","read","target-position-lift-percent100ths","2","1"
"windowcovering","read","target-position-tilt-percent100ths","2","1"
"windowcovering","read","end-product-type","2","1"
"windowcovering","read","current-position-lift-percent100ths","2","1"
"windowcovering","read","current-position-tilt-percent100ths","2","1"
"windowcovering","read","installed-open-limit-lift","2","1"
"windowcovering","read","installed-closed-limit-lift","2","1"
"windowcovering","read","installed-open-limit-tilt","2","1"
"windowcovering","read","installed-closed-limit-tilt","2","1"
"windowcovering","read","mode","2","1"
"windowcovering","read","safety-status","2","1"
"windowcovering","read","generated-command-list","2","1"
"windowcovering","read","accepted-command-list","2","1"
"windowcovering","read","event-list","2","1"
"windowcovering","read","attribute-list","2","1"
"windowcovering","read","feature-map","2","1"
"windowcovering","read","cluster-revision","2","1"
"windowcovering","write-by-id","","4","3"
"windowcovering","force-write","type","3","2"
"windowcovering","force-write","physical-closed-limit-lift","3","2"
"windowcovering","force-write","physical-closed-limit-tilt","3","2"
"windowcovering","force-write","current-position-lift","3","2"
"windowcovering","force-write","current-position-tilt","3","2"
"windowcovering","force-write","number-of-actuations-lift","3","2"
"windowcovering","force-write","number-of-actuations-tilt","3","2"
"windowcovering","force-write","config-status","3","2"
"windowcovering","force-write","current-position-lift-percentage","3","2"
